stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,31.74,8.87,0,0,37.62,0,0,0,22.83,9.77
12hpf,190.51,15.95,0,6,70.92,29.88,0,11.63,111.02,107.89
14hpf,83.39,0,4.67,18.11,26.19,19.03,2.47,3.19,23.13,12.43
16hpf,95.68,9.41,11.48,5.85,58.89,29.41,8.53,1.63,47.5,49.23
19hpf,71.89,0,0,0,16.93,4.9,1.89,0,8.48,19.73
24hpf,105.95,3.81,14.38,9.53,45.35,11.67,3.9,2.12,20.92,19.45
2dpf,276.01,7.81,16.74,37.75,113.25,205.4,25.71,3.23,71.87,83.67
3dpf,629.99,8.57,10.99,13.4,13.91,211.63,6.84,0,15.16,30.92
5dpf,191.33,20.94,59.11,99.62,39.5,472.9,49.9,9.08,70.63,270.6
10dpf,599.04,38.56,41.91,57.17,21.85,326.35,28.87,0.4,43.21,79.06
