stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.48,0,0,0.59,0.72,0,0.78
3dpf,6.15,0,0,0,0,0,0
5dpf,1.5,0.37,2.9,0.46,1.42,0.48,0
10dpf,3.52,0,0,0,0,0,0
