stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.75,0,0,0,0,0,0,0
2dpf,35.31,0.55,1.15,6.82,7.34,20.97,6.67,11.28
3dpf,37.28,0,0,0,1.75,19.99,2.26,1.32
5dpf,20.05,1.87,0,5.63,5.66,35.8,3.8,5.12
10dpf,27.8,0,0.85,0.39,2.83,15.26,0,0.39
