stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,16.39,0,0,0,0,0,0
24hpf,50.51,0.92,0,0,0.93,0,0
2dpf,18.63,1.11,0,1.47,9.19,2.99,11.52
3dpf,35.62,0,0,0,4.84,0,1.45
5dpf,4.88,0.38,1.7,0,16.35,0,2.51
10dpf,40.36,1.19,0,0,6.34,0.81,0
