stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,4.09,1.57,1.38,4.35,3.49,3.01
3dpf,0.7,0,0,0.37,0,0
5dpf,0.8,0.81,0.89,0.82,0,0.6
10dpf,8.69,0,0,0.8,0,0
