stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.62,0,1.05,5.19,12.4,0.53,1.1,5.49
3dpf,3.55,0,0,0,2.61,0,0.67,0
5dpf,1.62,0,0.34,0,3.63,0.65,0.86,0.77
10dpf,0.79,0.39,0,0,0,1.2,0.74,0
