stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.82,0,0,0,1.29
3dpf,3.38,0,1.89,0,0
5dpf,21.89,0,7.37,1.71,1.27
10dpf,68.94,0.46,3.74,1.09,0
