stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,0.87
2dpf,71.85,0.51,2.25,17.97,18.31,1.08,0.71,12.39,4.72
3dpf,60.78,0.36,0,0.53,1.23,0.48,0,0,0
5dpf,9.25,0.57,0,1.12,5.35,2.11,0.92,0.8,5.33
10dpf,27.54,0,0,0.5,0.62,0,0,0,0.57
