stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.84,0,0.66,0,0,0
3dpf,5.44,0.77,0,0.3,3.57,0.93,0,26.59
5dpf,1.91,0,2.61,0,5.67,0.44,1.25,144.56
10dpf,13.77,1.47,0,0.38,11.1,0,0.69,71.99
