stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,3.02,0,0,0,0,0
24hpf,1.83,0,0,0,0,0,0
2dpf,62.3,3.48,1.25,6.38,0,0,0
3dpf,19.18,1.7,0,7.72,0,1.13,0.39
5dpf,42.03,2.62,0,8.49,0,0.48,0.32
10dpf,25.3,3.65,0,3.86,0.38,1.17,0
