stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.61,0,1.03,0,0,7.12
3dpf,1.84,0.32,0,1.78,0,1.8
5dpf,1.22,0,0,0.57,0.55,5.6
10dpf,3.31,0,0,0.83,0,0.49
