stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.65,0,0
3dpf,3.21,0,0.3,0,1.43,0,0.32
5dpf,0.3,0,0.81,0.42,2.42,0,0.72
10dpf,0.86,1.4,0,1.93,0,0.41,0
