stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.15,0,0,0
3dpf,0.37,0,0,0,0,0
5dpf,0.52,0,1.35,3.88,0.91,0.68
10dpf,0.64,2.16,0,1.26,0,0
