stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
5dpf,0.37,1.49,0.57,0.39,4.72,1.1,0.37,4.08
10dpf,1.96,2.26,0,0,0.8,0,0,0
