stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,154.67,0,0,0,0,0,0,0,0,27.14
12hpf,321.11,11.76,0,0,0,0,0,0,1.88,51.44
14hpf,158.47,0,0,18.9,2.35,0,0,0,2.49,709.25
16hpf,145.31,0,7.16,72.1,8.9,2.54,0,2.25,9.62,753.06
19hpf,360.01,0,0,72.02,22.39,0,0,0,0,570.22
24hpf,465.46,0,7.45,2.55,183.02,31.03,1.14,0,46.09,147.6
2dpf,392.77,5.68,13.29,45.79,454.56,831.11,9.93,4.86,37.46,98.28
3dpf,2492.24,3.67,2.12,34.68,56.25,1527.84,1.79,0,9.61,25.97
5dpf,157.55,11.21,6.49,63.1,55.11,1087.63,5.09,2.15,22.16,88.49
10dpf,666.98,15.9,14.02,84.37,35.3,1141.14,0.89,0,34.33,27.93
