stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.44,0,6.96,0,0,0,0,0,0
3dpf,1.48,0.34,0.62,0,0,4.41,0,0,0
5dpf,0,0.4,32.28,1.95,1.24,5.1,2.64,0,2.67
10dpf,3.17,0,12.45,0,0,3.38,0,0.38,0
