stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,20.22,0,0
14hpf,0,0,0,0,0,0,7.46,0,0
16hpf,0,0,0,0,0,0,6.86,4.51,0
19hpf,0,0,0,0,0,0,40.28,1.53,0
24hpf,1.31,0,0,0,0,0,11.86,0,0
2dpf,119.27,0,1.05,9.76,24.93,0,426.26,16.04,4.76
3dpf,60.34,0,0,0.35,42.36,0,1.51,2.35,0.92
5dpf,24.2,0.72,0.37,1.87,27.41,2.32,469.35,4.44,3.42
10dpf,21.82,2.46,0,1.34,27.24,1.27,4.87,0.74,0
