stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.73,0,0,0,0,0,0,1.87
24hpf,0.84,0,0,0,0,0,0,0
2dpf,7.85,0,0,1.24,0.55,1.64,1.92,25.57
3dpf,6.56,0.76,0,0.82,0.72,0.41,0.69,12.86
5dpf,0.62,0,0,0.72,0,0.73,0.43,50.57
10dpf,1.17,0,0.6,0.7,0.57,0.38,2.85,10.03
