stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,106.47,10.47,0,0,17.14,8.39,0,0,9.98,24.35
12hpf,50.1,8.92,0,5.44,21.09,4.37,0,7.27,34.54,35.67
14hpf,59.88,2.64,2.53,5.17,7.87,0,0,0,22.99,27.38
16hpf,55.85,4.87,3.61,9.35,25.5,9.06,1.84,2.68,23.07,37.29
19hpf,140.62,0,0,6.18,7.69,3.16,0,0,5.47,32.24
24hpf,54.77,0,2.89,6.25,20.77,9.94,2.82,0,14.05,16.01
2dpf,445.02,3.96,35.53,85.69,140.32,285.14,88.84,7.03,108.09,210.18
3dpf,839.99,11.13,11.34,16.41,24.76,247.63,6.04,0,12.48,62.94
5dpf,158.48,31.23,50.66,98.25,43.89,505.19,57.67,23.2,71.52,383.11
10dpf,598.49,25.99,40.78,51.53,20.82,287.05,32.83,0,28.56,106.07
