stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0.62,0,1.23,3.46
3dpf,12.16,0.36,0,0
5dpf,1.08,0,2.57,0.71
10dpf,4.91,0,1.64,0.54
