stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,18.59,10.43,0,0,0,0,0,0,8.68,11.45
12hpf,8.27,0,0,2.02,1.97,0,0,1.96,3.82,2.33
14hpf,7.8,0,0,6.67,2.41,2.25,0,0,10.14,7.49
16hpf,14.45,0,0,7.22,18.58,8.14,0,0,6.84,9.32
19hpf,20.32,0,0,1.53,0,0,0,0,0,0
24hpf,37.8,0,0.86,4.01,12.07,6.29,0,0,10.56,8.08
2dpf,387.78,2.51,29.08,39.41,104.17,256.78,31.76,3.76,68.39,113.2
3dpf,1123.97,9.57,12.8,14.47,26.26,335.53,11.15,0,23.87,39.92
5dpf,120.98,17.18,55.36,67.13,23.93,490.35,48.75,15.24,63.9,224.88
10dpf,787.2,9.92,41.42,23.59,10.88,251.1,11.22,0,25.74,48.02
