stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.78,2.83,2.05,0,0
3dpf,0.66,0,7.2,0,0,0
5dpf,0.81,0,14.74,4.01,0.67,1.37
10dpf,2.8,0,11.61,1.09,0,0
