stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.1,0,0,5.96,31.33,0,2.08,12.53,13.54
3dpf,2.22,0.93,0,0,22.76,0,0,1.06,0
5dpf,0.29,0.33,1.78,0,17,1.16,0.92,4.66,1.5
10dpf,4.05,5.2,0,1.65,3.3,1.27,0,2.35,0
