stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.89,0,1,0,1.5,0,0.63,0.71
3dpf,34.65,0,0,0.51,1.97,0,1.91,0
5dpf,3.25,0,0,0,6.31,0,0,2.09
10dpf,19.72,1.1,0,0,3.19,0.72,0,0
