stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.72,0,2.84,0,2.9
3dpf,0.91,0,1.32,0.41,0
5dpf,0,0,1.6,0,0
10dpf,0.72,0.8,1.56,0,0
