stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,3.53,1.06,0,0,0
3dpf,0,0.38,0,1.45,0.59,0
5dpf,0,1.96,0.38,0,0.81,0.37
10dpf,1.23,4.96,0,0.73,0.72,0
