stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.83,0,0,0
2dpf,0,0,0,0,0,0,0,8.49
3dpf,0,0,0.7,0.33,0,0.66,0,0.44
5dpf,1,0,3.38,0.36,0,4.72,0.66,12.77
10dpf,1.45,2.61,5.17,1.79,0,0.72,0,9.92
