stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.72,0,0.57,1.13,2.37,1.55,0,1,0
3dpf,11.07,0.31,1.59,1.49,3.59,0,0,0,1.24
5dpf,2.52,0,2.72,0.77,3.74,1.62,0.4,2.54,3.29
10dpf,4.4,0.52,0,0,1.83,0,0,1.44,0
