stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,1.83,0,2.67,0,0,0.55
3dpf,0,0,0,0,1.42,0
5dpf,0,0.63,0,0.62,4.01,1.41
10dpf,1.12,0,0,0,2.05,0
