stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,98.09,0,7836.88,0
12hpf,0,0,0,0,1282.03,0
14hpf,0,0,5.25,0,836.38,0
16hpf,24.8,0,0,0,778.06,0
19hpf,3.13,0,0,0,412.42,0
24hpf,0.87,1.56,1.02,0,82.54,1.73
2dpf,0,0,7.07,1.02,0,0
3dpf,1.09,0,0,6.01,0,0
5dpf,0,0,0,1.03,0,1.14
10dpf,0,0,0,0.52,0,0
