stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.09,0,2.25,0,0,1.08,0.61,1.53
3dpf,2.26,0,0,0,0.43,0,0,0
5dpf,1.71,0,1.5,0,2.02,0,1.05,2.72
10dpf,2.91,1.11,0,1.41,1.01,0,0,0
