stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.63,0,0,0,0,0
3dpf,1.64,14.57,0,0.82,0.95,0.69,0.51
5dpf,0,20.64,0.93,0,0,0,1.19
10dpf,0.62,12.44,0.46,0,0,0,0
