stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.8,0,0,0,0,0,0,0,0,0
12hpf,2.04,0,0,0,0,0,0,0,0,0
14hpf,2.24,0,0,0,0,0,0,0,0,0
16hpf,2.16,0,0,0,3.46,0,0,0,0,1.63
19hpf,4.12,0,0,0,0,0,0,0,0,6.27
24hpf,4.17,0,0,0.93,2.54,0,0,0,0,1.3
2dpf,134.53,0.96,13.3,29.39,51.09,91.89,5.91,3.17,19.03,279.09
3dpf,236.5,2.19,3.32,8.69,12.38,96.25,2.47,0,4.67,78.31
5dpf,75.85,8.17,16.51,32.28,14.17,166.83,13.91,4.3,30.62,342.57
10dpf,258.96,11.27,23.03,16.37,6.49,116.58,6.31,0,19.43,106.73
