stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.4,0,1.51,0.77,0.55,0.86,2.47
3dpf,5.45,0,0,0,0.3,1.53,0,0.45,2.75
5dpf,0.54,0,2.03,0.79,0,6.42,0,0.46,5.37
10dpf,4.99,0.78,1.45,0.48,0,1.46,0,0,0.39
