stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.31,0,0,0,0,0,0,0.81
3dpf,2.07,0,0,0,0,0,0,0
5dpf,0,0,0.67,0.75,0.32,0.81,0,1.6
10dpf,0,0.69,0,0.59,1.85,0,1.84,0
