stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.63,1.31,6.7,4.38,0,0.59,1.72
3dpf,6.45,0,0.43,1.57,0.35,0,0.56
5dpf,4.42,1.37,1.6,10.03,1.23,4.12,5.37
10dpf,7.43,0.4,1.15,2.06,2,0,0
