stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,2.63,0,1.89,0.55
3dpf,1.14,0,0.34,0
5dpf,0.6,0.6,0,0
10dpf,0.75,0,0.6,0
