stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,199.58
12hpf,0,0,0,0,0,0,0,155.54
14hpf,0,0,0,0,0,0,0,574.7
16hpf,0,1.91,0,0,0,0,0,369.15
19hpf,3.33,0,0,0,1.51,0,0,254.81
24hpf,5.62,2.06,0,0,0,1.37,5.68,378.29
2dpf,43.67,1.64,2.72,1.97,3.47,8.04,0.67,307.46
3dpf,61,2.86,0.83,3.04,0,3.09,0,67.1
5dpf,27.32,2.71,0.73,3.63,0,6.85,1.01,50.15
10dpf,37.69,0.95,2.13,1.8,0,0.89,1.54,22.56
