stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.24,1.21,0,0,0.49
3dpf,4.76,0,1.14,0,0
5dpf,1.48,1.72,1.27,1.68,0.85
10dpf,1.45,0,1.09,0.42,1.1
