stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,22.42,0,0,0,0,1.84,0,0,0
2dpf,9.86,0,2.72,0,0,5.01,0,3.05,0
3dpf,145.65,0,0.52,0.29,0.9,4.8,0,0,0.64
5dpf,16.17,0.53,0.32,1.62,0,6.09,0,0,0.56
10dpf,166.33,0,1.31,4.86,1.48,2.85,1.12,2.99,0.53
