stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,2,0,0,0,0,0
2dpf,0.99,6.76,0,0,0,0,0
3dpf,0,3.95,0,0,0,0,0
5dpf,1.14,9.03,0,0.55,1.46,0,2.02
10dpf,1.07,65.92,1.15,0,0.37,0.45,0
