stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,4.29,5.52,0,0.68,0,0
3dpf,2.73,3.22,0,0,0,0
5dpf,1.62,23.88,1.04,0,2.77,0.38
10dpf,2.58,14.43,0,0,0,0
