stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,860.31,0,0,0,74.57,9.23,0,0,436.62,421.26
12hpf,1639.14,72.36,29.58,68.73,430.2,88.74,2.38,112.5,1000.21,614.48
14hpf,1692.54,21.26,83,150.27,400.77,178.68,32.33,30.76,797.72,660.49
16hpf,1795.32,95.31,194.04,220.07,591.62,229.78,74.86,68.87,1284.23,1099.54
19hpf,3957.45,32.37,122.65,159.77,517.81,240.95,105.15,45.78,670.79,1006.1
24hpf,3364.75,51.73,662.35,171.33,680.88,346.65,160.85,14.96,2194.19,767.17
2dpf,2022.97,69.18,226.64,220.4,754.42,1270.92,262.45,20.96,610.41,520.67
3dpf,3207.51,196.21,60.87,129.18,47.9,762.45,35.31,0,99.97,170.68
5dpf,595.14,160.35,343.86,594.98,113.29,1463.09,116.06,44.66,504.81,1220.85
10dpf,1225.96,413.46,197.95,326.81,53.02,633.53,48.18,1.37,316.5,193.89
