stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,1.18,0,0,0,0,0,0
3dpf,0.61,0,9.04,0,0,1.46,0,0,0
5dpf,0.63,1.15,55.7,2.19,0,5.68,0.69,0.5,3.89
10dpf,1.9,2.68,142.3,0,0.6,3.02,0,0,1.29
