stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,5.2,0,0,0,0,0,0,0,0
2dpf,4.63,1.73,0,0,0,0,0,0.98,0.5
3dpf,423.7,0,0.34,0,0,5.45,0.63,1.23,3.28
5dpf,1.83,0.31,1.71,0.98,0.61,3.74,0,2.3,2.39
10dpf,138.11,0.54,0,1.24,0.43,0.86,0,0,1.3
