stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.65,0,0,0.48,0.61,1.48,0.56,0
3dpf,3.97,0,0,0,1.81,0,0,0.76
5dpf,0,0.35,1.46,0,4.42,0.29,0.76,0
10dpf,2.49,0,0.74,0,2.82,0,0,0
