stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,22.84,0.5,7.61,16.4,3.07,15.3,1.58,15.15
3dpf,9.7,0,0.64,0.37,0,1.27,0,0.35
5dpf,44.44,0.3,11,0,0,3.68,0,11.79
10dpf,25.15,0.73,0.4,6.05,0.4,3.23,0,8.06
