stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.13,0,0,0,0,0,0,8.95
3dpf,6.07,0,0,1.03,0,0,0,20.03
5dpf,24.57,3.58,0.75,2.63,0.63,0.8,0.85,75.8
10dpf,12.77,1.7,0,1.85,0,0,0,92.99
