stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0,0,0
2dpf,9.39,0,2.48,1.66,4.4,7.74,0.6,1.97,0.51
3dpf,103.76,0,0,0,0,9.77,0,0.9,0.67
5dpf,8.6,0,1.48,0.46,0.68,11.1,2.54,0.32,2.02
10dpf,46.23,0.37,0.53,0.53,0,1.84,0,0,0
