stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.97,0,0,0,0,0,0,0
24hpf,0,0,0,0,0.94,0,0,0
2dpf,28.74,0,0,3.99,10.42,0,0.84,3.93
3dpf,38.15,0,0,0.52,5.33,0,0,0
5dpf,4.71,1.43,0.73,0.85,7.88,0.31,0.31,3.4
10dpf,15.91,0,0,0,3.83,0,0,1.04
