stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.69,1.36,0,0,0
3dpf,3.89,0,0,2.07,0.33,0,0
5dpf,0,3.39,0,2.79,0,0,0
10dpf,2.19,0,0,0,0,0.37,1.19
