stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.48,0,1.21,0
3dpf,0.61,0,0.29,0,0
5dpf,0,0,0.49,0,0.33
10dpf,0,0.64,0,0,0
