stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,1.62,0,0,0,0,0
2dpf,7.62,0.52,3.61,0.75,0,0,0,0
3dpf,7.71,0,1.71,0,9.25,0,0,0
5dpf,18.84,1.11,1.88,0.6,10.36,0.36,0.55,1.58
10dpf,14.14,0.94,3.1,3.33,6.74,0,1.28,0
