stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,3.21
3dpf,0.87,2.42,0,0,0,5.7,0,0
5dpf,0,9.1,0.33,0,0,2.86,1.45,3.96
10dpf,0,4.36,0,3.03,4.85,59.06,0.71,0
