stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0,0
2dpf,21.56,0,0.96,3.62,5.99,0,2.51,2.12
3dpf,101.26,0,0,0,5.11,0.77,0.33,0.39
5dpf,5.65,1.56,0,0,3.05,1.76,0.39,3.57
10dpf,58.9,0,0,0,2.74,0.38,0,1.23
