stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.94,1.23,0.56,0.74,2.01,0.7,0,0.56
3dpf,16.26,2.89,0.79,0,4.88,0,0,2.5
5dpf,4.31,1.07,1.01,0,0.91,0.58,0.39,3.19
10dpf,13.49,6.33,4.48,0,1.41,2.45,0,9.52
