stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.91,0,0,0,0,0,0,0
2dpf,9.19,0,0,1.9,0.56,1.16,0.85,0
3dpf,72.75,0.3,0,1.9,3.23,0,0.36,0.39
5dpf,13.38,0,0,0,9.17,1.56,1.92,1.61
10dpf,64.21,0.45,0.38,0,1.03,0,0,1.38
