stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.49,0
3dpf,1.03,0.77,0,0.5,0.51,0,4.11
5dpf,0.61,0.43,0.31,0,2.01,0,3.35
10dpf,0,2.6,0,1.04,1.58,0,7.17
