stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.58,0,0,0,0,0,0,0
16hpf,5.79,0,0,0,0,0,0,0
19hpf,22.15,0,0,0,0,0,0,17.83
24hpf,10.02,0,0,0,0,0,0,10.62
2dpf,23.24,0,0.85,0.69,0.74,1.14,0,9.16
3dpf,3.75,0,0,0,1.26,0,0,3.92
5dpf,6.21,2.95,0,0,0.83,0,0.3,20.59
10dpf,2.69,0,0,0,1.74,0,0,6.22
