stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.13,0.9,0.62,2.17,2.47,0,0.74,2.62
3dpf,4.7,0.52,0,0,2.73,0,0,0
5dpf,0,0,0,0,2.4,0.64,0,1.79
10dpf,2.95,0,0.38,0,2.64,0,0,0
