stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,2.78,0,0,1.7,3.5,0.97
3dpf,8.47,0.35,0,0,1.4,0
5dpf,0,1.83,0,0,3.08,0
10dpf,11.92,0,1.06,0,1.07,0
