stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0,0,0
14hpf,3.4,0,0,0,0,0,0,0,0
16hpf,12.53,0,0,0,0,0,0,0,0
19hpf,13.76,0,0,2.13,1.64,0,0,0,0
24hpf,7.45,0,0,0,1.42,0,0,0,0
2dpf,147.83,0,2.18,23.13,6.48,10.7,3.4,4.18,23.79
3dpf,47.3,0.37,1.06,2.87,1.75,17.19,1.33,1.55,11.5
5dpf,65.33,1.12,6.15,14.09,1.04,25.29,1.35,5.24,35.03
10dpf,62.49,2.07,9.21,12.23,2.27,9.75,5.06,3.22,17.22
