stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.29,0,6.36,1.02,0
3dpf,6.4,0,0,0,0
5dpf,0.56,0.52,0.3,0.32,0.47
10dpf,3.05,0,0.56,0,0.51
