stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,9.25,0,1.76,0,2.09,0,2.36
3dpf,20.77,0,0,0.38,0,0,0
5dpf,18.7,0.69,0.64,0.4,0,3.47,0.57
10dpf,48.25,0.9,0.73,0,0,0,0
